cgpa,resume_score,placed
7.73,4.56,1
8.57,8.36,1
7.27,6.66,1
4.67,7.3,1
6.48,8.07,1
8.96,,1
9.39,6.09,1
8.66,5.53,1
4.52,6.59,1
7.07,,0
4.78,7.23,0
7.41,6.65,1
8.27,7.11,1
4.98,6.28,1
6.26,7.0,1
5.09,5.21,1
6.61,7.34,1
7.33,5.8,1
4.5,7.29,0
4.95,8.08,1
7.85,6.7,1
7.12,7.55,1
6.33,6.94,1
9.02,6.01,0
8.4,5.35,0
7.46,,0
6.55,7.59,1
7.0,,1
5.95,7.1,1
7.0,3.96,0
5.0,,1
6.82,6.74,0
5.89,6.26,1
6.02,6.87,0
6.1,7.81,0
5.61,6.06,0
8.36,,1
7.75,5.67,0
7.04,7.13,0
5.42,6.38,1
4.5,6.76,1
6.49,7.64,1
7.68,5.56,0
5.64,4.82,1
6.23,7.58,1
7.96,7.31,1
6.38,8.73,1
6.03,5.39,0
6.21,6.14,0
10.0,,1
7.98,7.7,0
6.51,7.3,0
5.59,6.75,1
6.47,4.78,1
4.67,6.1,1
6.56,7.11,0
9.93,5.55,0
6.69,6.06,1
7.22,8.25,1
6.28,7.65,1
6.57,7.88,1
7.12,6.81,1
8.2,5.81,1
9.21,,1
5.68,4.92,0
8.25,6.93,1
5.43,,1
6.99,7.59,1
8.03,,1
7.3,5.48,1
7.05,,1
8.39,7.53,1
7.58,7.78,1
6.46,8.0,1
7.29,6.47,1
9.58,7.47,1
7.26,4.44,1
6.01,5.89,0
6.1,8.02,1
6.44,,1
7.38,6.35,1
6.73,9.07,0
6.93,7.29,1
6.77,7.03,1
6.61,5.44,1
6.96,7.78,1
5.72,7.89,0
5.72,7.8,1
7.04,7.81,1
7.37,6.82,0
6.66,7.56,1
8.16,5.44,1
6.98,8.18,1
8.92,6.38,1
6.64,,1
5.86,5.01,0
7.03,6.05,1
6.49,,1
7.85,4.27,0
8.06,6.9,0
8.88,6.97,1
6.82,6.88,0
6.83,8.41,1
6.54,6.71,0
7.69,5.39,1
6.67,7.14,1
7.51,6.42,1
6.99,6.77,1
7.19,5.65,1
7.3,5.91,0
6.68,6.54,1
5.76,,1
8.31,9.06,0
8.32,7.35,1
6.8,7.9,1
6.76,10.0,1
9.37,,1
10.0,6.7,0
7.68,7.78,1
5.94,7.54,1
7.82,5.27,1
7.22,5.92,0
8.11,6.92,1
7.11,,1
6.99,6.86,1
7.47,6.11,1
8.01,6.97,1
6.48,4.55,0
6.03,,0
7.22,7.35,1
6.78,8.39,1
7.79,6.21,1
7.82,5.76,0
6.84,5.53,0
7.46,7.2,0
7.63,5.27,1
6.63,5.25,1
6.11,6.69,0
5.94,9.18,1
7.44,6.65,0
6.96,4.46,0
5.16,5.58,1
7.65,5.73,1
8.35,7.82,1
5.62,5.91,0
8.62,4.79,0
8.16,5.45,0
5.81,8.33,0
5.12,6.26,0
4.97,6.7,0
8.26,4.71,1
6.29,6.67,1
7.79,7.49,1
6.71,5.88,1
8.33,5.75,0
5.75,6.02,1
6.98,,1
8.25,10.0,1
6.46,7.41,1
8.62,5.37,1
7.49,6.64,1
6.97,8.37,1
7.08,10.0,1
8.12,5.92,1
9.66,6.58,1
4.5,7.89,1
7.18,5.01,0
8.63,6.71,1
6.31,3.66,1
8.32,7.23,1
6.12,7.35,1
6.58,8.03,1
7.7,7.06,1
7.02,7.38,1
6.43,7.72,1
7.68,5.66,1
7.36,4.63,1
7.47,7.2,0
8.03,6.19,1
6.63,7.64,1
5.03,6.03,1
7.95,7.92,1
5.72,7.86,1
4.5,7.24,1
6.34,7.73,1
7.12,7.59,1
5.52,8.65,1
7.29,5.69,1
9.02,5.08,1
7.58,5.49,0
6.72,7.71,0
6.78,9.46,1
7.54,5.92,0
5.57,4.81,0
6.12,8.74,1
6.92,,0
8.6,4.64,0
5.52,,1
6.22,6.97,0
7.53,7.78,0
8.69,7.58,0
9.79,7.37,1
5.96,9.43,1
8.36,,0
5.94,7.97,0
7.24,6.43,1
8.25,6.46,1
6.88,4.52,0
7.66,5.75,1
5.98,4.87,1
8.45,7.99,1
6.7,6.47,1
7.57,4.33,1
8.51,8.2,0
6.7,5.92,1
6.41,6.09,1
7.21,6.81,1
6.38,6.2,0
6.62,5.94,0
8.07,,0
6.92,7.46,0
8.42,6.48,0
7.32,,0
7.67,4.34,0
6.89,6.6,1
8.06,8.65,1
8.06,9.27,1
9.01,8.24,0
9.22,5.76,1
6.33,8.39,0
7.44,6.06,1
5.96,7.38,0
5.22,7.04,1
6.31,5.1,0
6.62,5.12,1
8.67,7.69,1
5.18,6.33,0
7.09,6.44,0
6.43,6.58,0
6.95,6.69,0
6.8,7.24,1
6.6,,1
5.09,7.13,1
6.96,4.5,0
6.63,5.84,1
7.43,4.72,1
5.78,7.74,1
5.59,5.84,1
7.21,7.26,1
6.26,7.38,1
6.42,6.32,1
6.01,5.7,0
6.31,,1
6.71,5.94,1
6.5,6.14,1
5.89,3.53,0
7.43,5.11,1
6.68,8.02,0
7.43,6.34,0
5.52,5.8,1
6.35,8.77,1
8.47,6.61,1
7.35,6.03,1
8.5,6.2,0
7.77,,1
6.56,6.5,1
7.24,10.0,1
5.06,7.76,0
8.64,6.86,1
7.9,7.72,1
9.83,6.99,1
7.64,9.15,1
9.18,5.06,1
8.24,4.63,1
6.7,7.56,1
8.57,,1
6.89,7.59,1
6.56,,0
6.39,5.55,0
9.07,7.34,1
6.61,7.81,0
5.47,7.54,1
6.35,6.0,0
6.9,,1
6.81,,0
6.28,7.15,0
7.48,8.26,1
8.28,7.67,1
5.41,6.83,0
6.49,5.42,1
5.82,,1
6.72,7.59,0
6.04,7.2,0
8.44,7.86,1
5.83,7.65,1
9.24,6.13,1
8.01,,1
6.09,6.77,1
6.94,8.39,1
6.57,6.89,1
5.72,6.93,0
4.78,4.55,1
7.57,5.8,1
8.72,8.15,1
7.57,7.1,0
4.5,7.52,1
4.5,7.43,0
6.62,5.47,1
6.93,8.22,0
6.51,,1
5.43,8.93,1
8.71,8.88,1
9.48,,0
10.0,8.02,1
5.0,6.27,1
6.01,6.92,0
7.07,7.16,1
9.0,8.55,1
6.79,6.54,0
5.89,6.95,1
6.82,5.34,1
8.13,7.48,1
9.02,6.77,1
8.09,6.62,0
8.56,6.39,1
8.38,8.83,0
8.1,,0
7.13,6.33,1
5.47,7.19,1
4.84,7.31,0
5.6,7.64,1
9.02,4.81,0
9.69,7.04,1
6.3,6.99,0
8.01,7.81,0
6.88,7.36,1
8.46,4.17,0
6.56,7.53,1
6.61,8.16,0
8.41,4.34,0
8.94,,1
8.75,7.66,1
6.37,6.6,1
5.46,,0
8.0,,1
7.7,6.14,1
9.25,6.68,1
6.66,5.66,0
5.56,5.43,0
6.31,3.76,1
6.87,7.76,0
7.62,5.04,1
7.38,,1
9.14,,1
6.55,,0
8.61,7.2,1
6.94,6.92,1
6.09,7.06,1
4.5,6.35,0
6.73,5.72,1
8.25,7.02,1
7.48,,1
6.4,6.88,0
4.83,6.73,1
6.61,6.1,1
5.33,5.51,1
5.62,8.38,1
7.55,8.39,1
5.56,7.48,1
6.4,5.4,1
5.73,6.46,0
8.33,5.25,1
5.76,3.79,1
6.05,5.79,1
8.62,8.72,1
7.49,5.93,1
6.33,5.46,0
7.33,6.23,0
8.19,,1
6.27,8.91,1
9.41,6.35,1
6.66,6.94,1
7.0,4.12,0
5.5,6.6,1
6.23,,1
6.28,6.33,0
6.42,4.89,1
6.84,6.14,1
6.72,8.09,1
7.65,5.26,1
5.94,4.3,0
5.01,,1
6.8,7.07,1
6.1,7.31,1
8.59,5.24,1
5.05,6.19,0
7.33,4.99,1
5.17,4.61,1
7.12,7.15,1
7.24,8.57,1
7.76,8.31,1
6.83,,1
6.19,7.91,1
8.93,4.53,1
5.6,5.05,1
9.32,5.38,0
4.5,5.5,1
4.5,6.04,0
8.65,8.2,1
8.32,,1
6.06,4.55,1
5.89,6.85,1
8.01,4.91,1
6.05,7.35,0
8.75,6.92,0
8.21,5.04,1
7.07,9.78,1
6.8,7.71,1
6.58,7.36,0
8.2,4.48,1
6.39,7.52,1
4.85,5.97,0
8.09,7.02,0
5.67,6.56,0
6.98,5.83,1
8.19,4.55,1
7.82,9.15,1
8.51,7.12,1
6.19,4.67,0
6.07,8.18,1
7.62,4.7,1
6.77,7.14,0
6.94,6.6,1
6.82,6.21,1
7.6,5.38,0
6.87,8.53,0
9.92,,1
4.5,,1
8.0,6.21,0
6.66,7.27,1
7.37,5.84,0
7.34,8.39,1
7.85,7.89,1
7.18,7.28,0
7.29,5.93,1
7.64,4.72,1
6.66,7.34,1
6.49,8.43,1
7.85,8.41,1
8.56,6.26,1
5.59,7.77,1
6.06,5.86,1
6.89,4.35,0
7.59,6.65,1
7.1,6.1,0
6.29,5.74,1
7.9,6.64,1
7.43,6.83,1
9.71,5.46,0
6.14,5.59,0
7.45,6.86,1
7.28,7.98,1
6.13,,0
5.45,5.26,0
6.61,6.2,1
5.79,4.96,1
6.82,6.15,0
6.44,6.07,0
4.96,4.72,0
7.0,8.45,0
6.14,7.56,0
7.53,6.88,1
7.19,5.34,1
5.24,,1
6.7,5.78,1
6.97,6.77,1
5.34,5.58,1
8.41,,1
7.41,7.89,1
8.0,7.42,0
8.61,5.42,0
6.99,6.12,1
6.37,7.75,1
7.81,8.94,1
7.86,6.72,1
6.53,6.98,0
7.94,9.21,1
6.2,4.69,0
8.07,7.97,1
7.18,,1
9.93,7.53,1
8.84,9.23,1
6.08,7.24,1
7.5,6.65,1
7.96,6.93,0
8.24,6.89,0
6.42,7.29,0
7.94,7.48,1
7.71,7.0,0
7.29,6.14,0
8.41,7.64,1
7.39,7.23,1
5.92,5.77,0
7.58,7.52,0
9.3,6.03,1
6.44,5.85,1
8.37,6.47,0
7.01,7.84,1
7.95,6.19,0
6.81,,0
7.78,7.28,1
5.83,3.62,1
6.84,,0
6.28,7.21,0
6.38,7.1,0
5.52,8.11,0
6.38,4.75,1
6.53,7.09,1
6.62,6.97,0
5.57,7.2,0
7.56,6.42,1
7.31,7.22,1
8.43,8.56,1
7.48,8.66,1
6.67,5.72,1
7.05,6.14,1
6.96,6.8,1
6.66,6.75,1
8.21,7.27,1
5.28,5.8,1
7.48,5.28,0
6.74,6.16,1
5.22,8.16,1
6.48,5.16,1
6.98,9.9,1
6.63,8.05,0
6.77,6.59,0
8.32,8.32,1
6.72,,1
8.52,5.76,0
7.63,6.57,1
8.27,7.47,1
6.66,6.0,1
7.13,7.66,1
6.17,5.18,1
5.68,8.26,0
6.03,6.29,0
6.54,5.67,1
6.12,7.3,1
6.36,7.1,1
7.41,7.14,1
4.7,,1
5.24,8.64,1
4.57,,1
7.4,5.71,1
7.87,6.05,0
6.14,4.4,1
5.53,5.51,0
7.46,4.38,1
7.22,7.12,1
5.36,7.96,1
8.41,5.12,1
8.3,6.57,1
5.99,7.96,1
7.16,6.0,1
7.31,5.49,0
7.28,,1
8.35,6.02,1
8.49,8.05,1
5.54,5.0,1
5.94,7.87,1
7.01,6.77,1
6.74,7.52,0
6.48,8.33,0
4.5,7.89,1
6.21,7.07,0
6.2,7.25,1
6.78,7.45,0
7.65,6.02,0
8.69,,1
4.87,9.46,1
4.5,5.91,1
7.07,,1
7.07,7.87,1
7.46,7.77,1
7.44,4.81,1
7.34,9.23,1
6.11,,0
5.83,7.46,0
7.48,8.46,1
8.27,8.28,1
5.65,6.29,0
7.44,5.75,0
4.8,7.76,0
8.52,3.18,0
8.18,7.87,1
8.01,6.77,1
6.89,5.78,1
5.74,8.34,1
5.71,6.25,0
7.58,5.99,1
6.08,8.49,1
8.01,7.78,0
7.41,6.07,0
4.5,5.72,1
6.45,8.22,1
7.04,6.53,1
6.56,8.1,1
6.82,7.08,1
5.55,6.85,0
6.25,5.64,1
10.0,5.85,0
6.24,6.81,1
6.44,6.97,0
9.2,6.27,1
6.35,,1
6.21,7.52,1
6.75,6.65,1
6.21,,0
8.51,5.66,1
7.49,7.72,1
8.49,7.86,1
9.47,8.41,1
6.4,,0
8.82,4.78,0
5.08,7.41,0
7.82,6.7,1
8.13,6.95,1
6.19,7.18,0
6.66,7.9,1
7.25,10.0,1
6.49,8.4,1
7.49,9.03,1
7.83,6.72,1
7.24,7.15,1
10.0,6.53,1
5.48,5.66,0
5.43,7.23,1
5.62,5.9,1
7.05,7.39,1
8.1,6.65,1
6.18,8.51,1
5.15,5.68,0
7.62,8.6,0
6.28,5.53,1
6.75,7.88,1
6.35,7.39,1
9.42,7.11,1
8.81,,1
7.46,,1
5.93,6.27,1
6.12,6.15,1
8.43,8.12,1
8.42,4.87,1
7.5,4.96,0
6.53,5.72,1
8.21,5.58,0
8.12,7.48,1
7.66,6.68,1
7.43,6.98,0
7.35,6.73,1
8.98,5.41,0
5.91,7.9,1
6.62,5.35,1
6.32,8.11,1
6.48,7.31,1
5.75,7.2,1
8.85,7.21,1
7.93,5.39,0
8.69,6.39,1
7.47,,0
6.35,,0
7.3,6.43,1
6.82,7.3,0
7.0,8.06,1
7.38,8.26,1
7.53,4.57,0
7.41,8.24,1
7.64,5.77,1
7.03,6.63,0
5.43,5.2,1
7.66,7.76,1
7.09,7.05,1
5.98,4.69,0
9.37,5.79,1
6.03,6.44,0
7.82,6.26,1
7.76,6.67,1
7.0,5.43,0
4.5,8.02,1
6.25,7.61,1
8.3,6.87,1
7.17,,0
8.43,6.78,1
6.81,6.68,0
6.48,6.82,0
7.35,,0
7.21,8.69,1
6.06,9.01,0
7.31,7.04,1
6.29,6.98,1
7.35,7.21,1
6.77,7.26,1
8.19,5.78,1
7.33,6.63,0
6.69,,1
7.73,6.16,1
9.8,5.35,1
5.68,8.96,1
6.82,6.36,1
7.97,,1
8.06,6.34,0
6.64,6.87,1
7.24,5.7,1
5.77,7.17,1
5.63,7.38,1
7.76,7.59,1
9.19,7.92,1
7.12,9.22,1
8.69,6.86,1
6.13,7.62,1
7.41,5.63,1
4.7,6.27,1
6.25,5.47,1
5.83,5.3,0
7.37,8.3,1
6.7,6.39,0
10.0,,1
7.41,3.84,0
8.51,5.89,0
5.25,,0
8.99,5.75,1
6.8,7.13,1
6.74,7.22,0
8.34,7.4,1
7.0,7.85,1
5.36,5.25,0
7.36,6.06,1
6.95,6.23,1
6.18,7.19,0
7.0,6.44,1
8.69,7.24,1
6.97,7.29,1
4.5,6.49,0
5.39,6.86,0
5.82,,0
6.05,6.59,1
6.97,7.79,1
8.25,6.5,0
8.43,6.79,1
5.19,,1
8.45,8.19,1
6.83,7.52,1
7.2,7.41,1
4.61,6.4,0
7.99,,1
7.02,6.83,1
6.24,5.52,1
8.91,5.07,1
5.68,6.94,0
7.67,6.09,1
7.68,6.02,0
6.0,,1
6.85,7.89,0
7.28,,1
7.33,7.07,1
6.32,6.39,1
5.01,8.03,0
7.95,5.61,1
8.26,6.4,0
8.1,4.28,0
7.79,7.53,1
9.18,7.76,1
6.67,9.75,1
8.47,4.89,1
6.36,7.33,1
8.29,5.89,1
5.55,6.78,1
7.24,5.77,0
8.69,6.06,1
7.0,,1
6.46,5.66,0
7.96,6.95,1
6.01,10.0,1
9.17,6.52,1
7.94,6.74,1
7.09,6.91,0
8.8,7.26,1
7.62,8.14,1
6.02,5.77,1
6.22,7.1,0
5.85,5.91,1
9.81,8.48,1
5.79,,1
9.46,6.33,1
8.06,6.91,1
7.4,7.13,0
5.37,5.57,0
6.49,,0
9.23,7.67,1
6.15,7.28,0
5.53,9.8,1
4.98,5.85,0
8.24,8.57,1
9.11,,1
4.94,7.08,1
5.08,6.51,1
5.08,,1
8.51,6.21,1
7.58,8.71,1
6.51,6.22,1
7.7,6.94,1
4.5,5.53,0
5.77,5.03,1
7.08,7.76,1
6.61,7.24,1
8.02,6.8,0
6.36,7.06,1
5.47,6.82,1
5.59,10.0,1
7.83,6.22,1
6.53,7.63,1
4.5,8.5,1
7.16,8.51,1
5.3,5.75,1
6.53,8.69,1
7.68,4.8,0
7.13,7.68,1
4.5,5.34,1
7.34,7.07,1
6.94,7.88,1
6.35,6.71,1
7.07,6.89,1
9.29,8.8,1
8.29,4.3,1
5.52,7.12,1
7.35,7.62,1
7.07,,1
8.91,6.26,0
6.35,8.17,1
6.8,5.94,1
7.43,6.92,1
8.09,6.41,1
9.14,7.32,1
5.78,8.46,0
7.89,4.33,0
6.78,5.13,0
6.14,6.55,0
4.5,6.05,0
6.58,,1
6.53,7.24,1
7.69,5.84,0
6.78,6.27,1
9.5,6.32,1
8.92,,1
7.31,6.58,1
8.03,6.62,1
9.02,3.23,0
7.96,5.22,0
6.83,7.69,1
6.98,8.91,1
5.56,6.53,1
9.68,,1
7.02,6.0,1
6.66,7.13,0
7.65,7.43,1
7.83,9.88,1
8.31,7.69,1
5.53,6.19,1
6.15,7.16,1
4.61,7.64,0
7.95,7.68,1
6.68,6.66,0
6.43,6.47,1
8.69,4.21,1
7.58,7.81,1
6.82,8.35,1
6.0,6.3,0
5.38,5.33,0
5.39,,1
7.04,5.8,0
6.99,5.32,1
4.88,6.26,0
6.64,7.34,1
4.95,4.58,1
7.55,5.58,1
4.81,6.4,1
7.7,5.95,1
4.5,6.3,1
6.45,6.09,1
7.42,8.0,1
7.93,7.41,1
7.84,4.89,1
8.3,6.11,0
8.14,,1
8.35,4.81,1
6.57,,0
7.48,4.32,0
7.14,8.22,0
7.2,8.89,1
7.16,6.3,1
6.12,,1
10.0,7.58,1
7.66,3.93,1
7.25,8.29,1
9.13,6.96,0
6.86,7.98,1
6.32,4.94,1
5.63,7.47,1
7.83,5.73,0
6.54,4.83,1
7.59,8.77,1
8.03,8.65,1
6.08,7.33,0
7.0,6.78,1
5.92,5.96,1
5.09,3.12,0
5.72,4.74,0
5.15,6.21,0
6.94,3.18,1
4.61,8.84,1
5.15,8.17,1
6.27,6.04,1
5.94,6.52,1
7.07,,1
5.28,5.83,1
7.02,6.34,1
6.79,5.59,1
7.69,7.65,1
7.89,5.29,1
6.66,5.67,1
6.22,5.79,0
8.43,,0
7.99,5.44,1
7.65,5.63,1
8.98,8.32,1
8.39,7.78,1
7.49,5.13,1
6.35,5.06,1
6.42,3.0,0
7.03,7.03,0
7.19,7.7,1
7.96,,1
6.27,6.81,1
6.39,9.31,1
4.54,,1
7.77,7.99,0
5.56,4.84,1
7.34,8.15,1
8.59,7.39,1
8.85,8.61,0
7.49,7.03,1
8.1,5.94,1
6.84,5.27,1
8.44,4.29,1
7.78,8.51,1
7.13,7.67,1
7.05,,1
6.57,3.79,0
6.5,7.12,1
7.54,,0
7.14,6.89,1
5.86,5.73,0
6.7,6.33,1
4.79,7.76,1
6.86,5.46,0
6.42,7.36,1
5.4,7.67,1
6.74,5.99,0
8.42,7.55,1
7.59,7.86,0
7.96,5.04,0
6.73,7.16,1
8.06,10.0,1
6.11,7.96,1
7.39,,1
6.37,6.9,1
4.5,7.45,1
8.81,8.87,1
4.5,7.87,1
7.4,7.46,1
8.26,6.41,1
7.58,6.69,1
8.17,8.02,1
6.93,5.69,0
7.11,8.11,1
7.98,,0
6.92,7.51,0
8.99,5.12,0
7.4,5.84,1
6.87,4.71,1
8.19,,1
6.72,,0
4.5,6.74,1
10.0,7.64,1
7.15,7.03,1
7.43,6.68,1
8.02,5.8,1
7.33,6.31,1
6.04,5.48,1
7.74,,0
6.16,6.43,1
7.21,,1
5.78,6.76,1
7.42,7.48,1
8.47,6.84,1
8.14,7.0,0
7.37,8.01,0
10.0,3.0,1
6.53,7.88,0
6.97,6.15,0
6.57,7.45,0
6.36,6.62,0
6.68,6.71,1
9.14,7.23,1
6.57,7.08,1
7.63,8.07,0
6.45,7.4,1
6.84,5.72,1
4.85,,1
5.91,5.45,0
7.75,7.42,1
6.63,7.04,0
7.8,,1
6.4,5.34,1
6.37,6.6,1
9.06,,1
8.2,8.1,1
6.97,4.47,0
8.27,5.32,0
6.84,4.09,1
5.89,4.49,0
6.59,7.24,0
4.77,7.22,1
7.04,4.47,1
6.52,3.99,1
6.24,8.59,0
6.3,5.48,1
9.58,5.15,1
5.01,10.0,1
5.65,8.31,1
4.86,4.37,0
7.49,5.92,1
7.98,6.51,1
4.65,5.52,1
4.5,9.2,1
7.09,6.97,1
5.99,,1
5.94,6.06,1
7.83,5.86,0
6.53,5.64,1
7.02,6.01,1
6.97,,0
5.58,7.6,1
5.77,6.98,0
7.99,7.67,1
7.96,7.54,1
5.35,6.11,0
9.25,7.34,0
7.94,7.22,1
4.5,6.48,1
7.32,6.98,0
8.3,5.8,1
4.68,6.86,0
6.05,7.39,0
7.67,6.64,1
8.42,7.05,1
6.48,4.4,0
4.5,5.23,1
8.18,,1
8.73,6.83,1
6.57,10.0,1
6.52,7.17,1
9.04,6.79,1
6.64,6.53,1
6.87,,0
6.85,6.17,0
6.87,5.53,1
6.13,6.84,0
7.3,6.41,1
8.74,7.46,1
6.21,3.87,1
6.39,4.94,1
6.76,3.81,1
6.56,5.11,0
7.16,6.18,0
6.95,7.25,1
6.33,,1
6.51,7.24,1
5.9,7.83,0
7.22,5.64,0
5.09,,1
7.27,6.64,1
5.26,7.29,0
5.77,5.68,0
9.5,5.99,0
7.48,8.42,1
7.98,6.44,0
6.07,7.42,1
5.64,7.23,1
6.74,8.22,1
5.91,6.32,0
5.87,7.79,0
8.15,,1
6.27,,1
6.63,,1
6.05,,1
9.35,5.8,1
6.54,6.15,1
5.54,7.57,1
7.21,7.15,1
8.27,5.89,1
6.66,5.54,0
5.94,5.82,1
7.21,8.4,0
5.47,7.68,1
7.62,4.58,0
7.77,7.24,1
7.39,4.67,0
5.91,4.97,1
6.61,,0
9.43,6.9,1
6.09,5.79,0
7.08,7.54,1
7.5,6.79,1
9.9,10.0,1
6.63,5.58,1
6.6,6.87,1
8.94,6.64,1
9.41,6.49,0
7.05,5.15,1
5.53,6.19,0
5.38,5.58,0
6.04,7.32,0
6.78,8.13,1
9.47,,1
6.37,5.39,1
7.09,,1
6.62,6.04,0
6.7,6.25,1
9.61,8.41,1
6.75,7.36,1
8.18,3.94,1
6.14,9.72,1
7.66,9.46,0
5.57,6.68,1
7.29,7.53,0
6.54,7.25,1
9.01,3.99,1
7.15,5.24,1
6.3,6.47,1
5.63,6.9,1
6.3,7.16,0
6.8,5.6,1
6.96,5.92,1
8.94,6.38,1
6.05,8.46,0
8.73,7.05,1
5.66,,1
7.37,8.37,1
7.44,6.78,1
8.39,5.7,1
7.1,4.96,0
8.89,6.95,1
6.96,6.16,1
8.67,,1
8.01,3.65,1
9.56,6.29,1
6.45,5.81,1
8.03,7.01,1
8.7,6.29,1
8.47,7.4,0
6.37,7.09,0
6.51,5.64,0
8.44,7.74,1
7.23,6.63,1
6.81,6.39,1
6.2,4.96,0
5.6,7.86,1
6.37,6.69,1
5.92,6.97,1
7.88,9.12,1
6.63,,1
8.29,6.8,0
8.71,4.84,1
6.3,,0
8.96,6.67,1
6.12,,1
7.26,,1
5.39,6.21,0
6.0,8.41,0
8.78,6.67,1
7.04,8.1,1
8.04,9.31,1
5.37,5.76,0
6.71,6.65,1
8.34,8.45,1
7.36,5.41,0
7.16,,1
6.23,8.02,0
6.25,6.72,0
6.22,8.17,0
8.76,7.34,1
7.68,7.44,0
7.39,8.98,1
7.23,8.03,1
7.98,8.03,1
7.52,3.93,0
6.29,7.17,1
6.61,,1
8.45,8.11,1
7.97,4.46,0
6.34,4.72,0
7.36,9.96,1
8.41,8.01,1
7.23,5.62,0
5.14,6.24,0
8.24,7.66,1
8.03,7.35,0
8.61,8.82,0
5.51,6.03,1
5.68,8.05,1
6.1,9.5,1
5.64,6.02,1
6.55,,0
8.03,9.0,1
7.73,5.36,0
7.75,8.25,1
5.86,,0
4.5,,0
8.3,8.17,1
9.33,7.42,1
6.68,3.46,0
6.96,7.01,1
6.56,7.17,1
8.47,5.49,1
6.16,7.03,1
6.14,5.81,1
5.03,6.87,1
7.59,,1
8.4,,1
6.33,6.61,0
6.61,6.92,1
6.13,4.6,0
5.38,5.5,0
8.81,6.18,1
8.04,6.69,1
7.26,6.6,1
7.9,6.99,1
8.39,5.32,0
5.24,6.89,1
7.09,7.97,1
6.72,6.06,1
5.86,5.67,1
6.51,7.21,1
5.39,7.93,1
8.88,7.64,0
8.67,5.05,0
7.01,6.95,1
5.59,,0
6.67,7.4,0
8.46,5.87,0
4.5,5.95,1
7.19,7.03,1
6.75,5.73,0
8.98,4.97,1
6.52,7.67,1
6.54,7.26,1
6.96,,1
6.81,6.2,1
6.13,6.72,0
6.27,6.41,0
7.54,4.21,1
5.84,,1
8.82,5.05,1
6.64,7.97,1
7.21,9.27,1
6.43,5.98,1
6.25,8.82,1
7.62,6.27,1
8.25,5.86,1
6.79,6.59,1
7.7,6.24,1
8.13,6.45,1
5.64,8.08,0
6.47,5.96,0
7.14,6.94,1
7.34,6.38,0
7.38,7.56,1
7.05,5.6,0
7.89,6.26,1
6.23,,0
7.99,7.21,1
7.96,7.38,1
8.32,7.1,1
7.73,7.76,1
6.6,6.96,1
4.52,6.55,1
6.05,3.95,1
7.64,6.29,1
5.87,5.76,0
7.13,4.89,0
7.43,5.96,1
7.62,9.31,1
6.36,8.72,1
7.14,5.12,1
6.43,8.18,1
7.59,7.36,1
6.78,7.29,1
7.32,5.87,1
6.68,6.11,1
7.72,6.61,1
6.1,8.61,1
6.98,5.76,1
6.7,6.91,0
6.46,8.51,1
5.76,7.43,1
6.59,5.2,0
7.21,7.61,0
8.79,6.95,1
7.64,6.88,0
6.16,5.58,0
6.68,6.12,0
6.67,7.23,1
6.04,6.82,1
8.22,10.0,1
6.46,5.09,1
8.71,4.21,0
5.84,6.78,0
8.32,7.6,0
7.18,7.55,0
6.68,7.36,1
8.34,9.01,1
4.5,6.49,0
5.92,7.42,1
8.11,8.15,1
8.64,4.56,0
6.54,6.41,1
6.79,10.0,1
4.86,9.01,0
8.1,,0
7.11,7.82,0
7.98,5.98,1
6.37,5.88,1
6.18,10.0,1
7.75,6.95,1
7.47,8.14,0
6.13,5.37,1
6.74,6.23,1
7.85,5.38,1
9.29,6.77,1
5.42,7.98,0
5.12,8.83,0
5.62,7.74,1
7.9,8.44,1
5.32,6.46,0
7.27,6.87,1
8.5,7.0,0
5.56,6.56,1
7.3,6.78,0
8.34,6.76,1
7.5,4.92,1
8.76,8.26,1
8.82,4.85,1
6.9,,0
6.44,7.5,1
8.06,8.79,0
7.89,6.88,0
7.84,7.7,1
8.3,7.79,1
8.32,5.28,1
6.18,,1
6.53,6.18,1
7.02,4.78,1
7.16,7.43,0
6.29,6.63,0
7.18,,1
5.73,8.22,1
7.91,7.59,0
5.89,6.52,1
4.71,7.06,0
6.61,6.2,1
6.7,8.0,1
8.8,7.39,1
7.78,7.11,1
7.15,8.89,1
8.27,6.87,1
5.84,8.21,1
6.11,7.07,0
4.5,,0
6.18,5.43,0
7.01,8.63,1
7.91,6.12,1
6.42,,1
7.68,,1
7.92,6.91,1
8.47,6.79,1
7.25,6.25,0
7.67,5.52,0
7.6,6.66,0
5.73,4.09,0
6.32,8.79,0
7.22,7.21,1
5.61,8.15,1
6.6,7.28,1
6.17,7.75,1
5.41,5.73,1
7.51,5.57,1
8.9,5.73,1
5.09,6.2,0
7.69,9.88,1
5.35,8.43,1
9.26,6.16,0
9.08,4.21,1
7.76,9.04,1
6.86,5.56,1
8.21,7.1,1
7.74,6.15,0
4.86,6.16,1
6.42,5.43,1
6.94,,0
6.2,7.64,1
5.14,6.41,0
8.09,5.14,1
7.5,7.14,1
5.22,6.59,1
8.21,4.65,1
7.78,7.37,1
8.66,6.68,1
5.87,8.86,1
6.1,7.78,1
6.87,7.38,0
7.51,9.16,0
5.19,5.88,0
6.51,7.12,1
7.37,6.77,1
6.98,5.01,1
6.85,5.41,1
5.13,5.79,1
7.29,6.8,1
4.5,7.98,1
6.62,6.91,1
